109.73866306, 18.3495774, 109.73871670449999, 18.346163280000003, 
109.73877034899999, 18.34274916, 109.73882399349999, 18.33933504, 
109.73887763799999, 18.33592092, 109.73893128249999, 18.3325068, 
109.73898492699999, 18.329092680000002, 109.73903857149999, 18.32567856, 
109.73909221599999, 18.32226444, 109.73914586049999, 18.31885032, 
109.73919950499999, 18.3154362, 109.7392531495, 18.312022080000002, 
109.739306794, 18.30860796, 109.7393604385, 18.30519384, 
109.739414083, 18.30177972, 109.7394677275, 18.2983656, 
109.739521372, 18.29495148, 109.7395750165, 18.29153736, 
109.739628661, 18.28812324, 109.7396823055, 18.28470912, 
109.75055061, 18.28357695, 109.75063644100001, 18.286738478500002, 
109.750722272, 18.289900007, 109.750808103, 18.2930615355, 
109.750893934, 18.296223064, 109.75097976500001, 18.2993845925, 
109.751065596, 18.302546121, 109.751151427, 18.3057076495, 
109.751237258, 18.308869178, 109.75132308900001, 18.3120307065, 
109.75140892, 18.315192234999998, 109.751494751, 18.3183537635, 
109.751580582, 18.321515292, 109.75166641300001, 18.3246768205, 
109.751752244, 18.327838349, 109.751838075, 18.3309998775, 
109.751923906, 18.334161406, 109.75200973700001, 18.337322934499998, 
109.752095568, 18.340484463, 109.752181399, 18.343645991499997, 
109.76634346, 18.3490886, 109.7663005445, 18.345707070000003, 
109.766257629, 18.34232554, 109.7662147135, 18.338944010000002, 
109.766171798, 18.33556248, 109.7661288825, 18.33218095, 
109.76608596700001, 18.328799420000003, 109.7660430515, 18.32541789, 
109.766000136, 18.322036360000002, 109.7659572205, 18.31865483, 
109.765914305, 18.3152733, 109.7658713895, 18.311891770000003, 
109.765828474, 18.30851024, 109.7657855585, 18.30512871, 
109.76574264300001, 18.30174718, 109.7656997275, 18.29836565, 
109.765656812, 18.294984120000002, 109.7656138965, 18.29160259, 
109.765570981, 18.28822106, 109.7655280655, 18.28483953, 
109.78265129, 18.28259898, 109.7829688635, 18.2856627635, 
109.783286437, 18.288726547, 109.7836040105, 18.2917903305, 
109.783921584, 18.294854114, 109.7842391575, 18.2979178975, 
109.78455673100001, 18.300981681, 109.78487430450001, 18.3040454645, 
109.785191878, 18.307109248, 109.7855094515, 18.3101730315, 
109.785827025, 18.313236815, 109.7861445985, 18.3163005985, 
109.786462172, 18.319364382, 109.7867797455, 18.3224281655, 
109.787097319, 18.325491949, 109.78741489250001, 18.3285557325, 
109.78773246600001, 18.331619516, 109.7880500395, 18.3346832995, 
109.788367613, 18.337747083, 109.7886851865, 18.3408108665, 
